ENTREZID	SYMBOL	GOALL	ONTOLOGYALL	GOTERM
2113	ETS1	GO:0018130	BP	heterocycle biosynthetic process
2113	ETS1	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
2113	ETS1	GO:0019222	BP	regulation of metabolic process
2113	ETS1	GO:0019438	BP	aromatic compound biosynthetic process
2113	ETS1	GO:0021536	BP	diencephalon development
2113	ETS1	GO:0021761	BP	limbic system development
2113	ETS1	GO:0021854	BP	hypothalamus development
2113	ETS1	GO:0021983	BP	pituitary gland development
2113	ETS1	GO:0022407	BP	regulation of cell-cell adhesion
2113	ETS1	GO:0022409	BP	positive regulation of cell-cell adhesion
2113	ETS1	GO:0022411	BP	cellular component disassembly
2113	ETS1	GO:0022414	BP	reproductive process
2113	ETS1	GO:0022603	BP	regulation of anatomical structure morphogenesis
2113	ETS1	GO:0022610	BP	biological adhesion
2113	ETS1	GO:0022617	BP	extracellular matrix disassembly
2113	ETS1	GO:0030097	BP	hemopoiesis
2113	ETS1	GO:0030099	BP	myeloid cell differentiation
2113	ETS1	GO:0030154	BP	cell differentiation
2113	ETS1	GO:0030155	BP	regulation of cell adhesion
2113	ETS1	GO:0030198	BP	extracellular matrix organization
2113	ETS1	GO:0030218	BP	erythrocyte differentiation
2113	ETS1	GO:0030334	BP	regulation of cell migration
2113	ETS1	GO:0030335	BP	positive regulation of cell migration
2113	ETS1	GO:0030575	BP	nuclear body organization
2113	ETS1	GO:0030578	BP	PML body organization
2113	ETS1	GO:0030900	BP	forebrain development
2113	ETS1	GO:0031323	BP	regulation of cellular metabolic process
2113	ETS1	GO:0031325	BP	positive regulation of cellular metabolic process
2113	ETS1	GO:0031326	BP	regulation of cellular biosynthetic process
2113	ETS1	GO:0031328	BP	positive regulation of cellular biosynthetic process
2113	ETS1	GO:0031347	BP	regulation of defense response
2113	ETS1	GO:0031348	BP	negative regulation of defense response
2113	ETS1	GO:0031349	BP	positive regulation of defense response
2113	ETS1	GO:0032101	BP	regulation of response to external stimulus
2113	ETS1	GO:0032102	BP	negative regulation of response to external stimulus
2113	ETS1	GO:0032103	BP	positive regulation of response to external stimulus
2113	ETS1	GO:0032355	BP	response to estradiol
2113	ETS1	GO:0032501	BP	multicellular organismal process
2113	ETS1	GO:0032502	BP	developmental process
2113	ETS1	GO:0032504	BP	multicellular organism reproduction
2113	ETS1	GO:0032774	BP	RNA biosynthetic process
2113	ETS1	GO:0032844	BP	regulation of homeostatic process
2113	ETS1	GO:0032846	BP	positive regulation of homeostatic process
2113	ETS1	GO:0032879	BP	regulation of localization
2113	ETS1	GO:0033554	BP	cellular response to stress
2113	ETS1	GO:0033993	BP	response to lipid
2113	ETS1	GO:0034097	BP	response to cytokine
2113	ETS1	GO:0034101	BP	erythrocyte homeostasis
2113	ETS1	GO:0034405	BP	response to fluid shear stress
2113	ETS1	GO:0034599	BP	cellular response to oxidative stress
2113	ETS1	GO:0034614	BP	cellular response to reactive oxygen species
2113	ETS1	GO:0034616	BP	response to laminar fluid shear stress
2113	ETS1	GO:0034641	BP	cellular nitrogen compound metabolic process
2113	ETS1	GO:0034645	BP	cellular macromolecule biosynthetic process
2113	ETS1	GO:0034654	BP	nucleobase-containing compound biosynthetic process
2113	ETS1	GO:0035270	BP	endocrine system development
2113	ETS1	GO:0036293	BP	response to decreased oxygen levels
2113	ETS1	GO:0040011	BP	locomotion
2113	ETS1	GO:0040012	BP	regulation of locomotion
2113	ETS1	GO:0040017	BP	positive regulation of locomotion
2113	ETS1	GO:0042060	BP	wound healing
2113	ETS1	GO:0042127	BP	regulation of cell proliferation
2113	ETS1	GO:0042221	BP	response to chemical
2113	ETS1	GO:0042542	BP	response to hydrogen peroxide
2113	ETS1	GO:0042592	BP	homeostatic process
2113	ETS1	GO:0042698	BP	ovulation cycle
2113	ETS1	GO:0043062	BP	extracellular structure organization
2113	ETS1	GO:0043170	BP	macromolecule metabolic process
2113	ETS1	GO:0043542	BP	endothelial cell migration
2113	ETS1	GO:0044237	BP	cellular metabolic process
2113	ETS1	GO:0044238	BP	primary metabolic process
2113	ETS1	GO:0044249	BP	cellular biosynthetic process
2113	ETS1	GO:0044260	BP	cellular macromolecule metabolic process
2113	ETS1	GO:0044271	BP	cellular nitrogen compound biosynthetic process
2113	ETS1	GO:0044699	BP	single-organism process
2113	ETS1	GO:0044702	BP	single organism reproductive process
2113	ETS1	GO:0044703	BP	multi-organism reproductive process
2113	ETS1	GO:0044706	BP	multi-multicellular organism process
2113	ETS1	GO:0044707	BP	single-multicellular organism process
2113	ETS1	GO:0044763	BP	single-organism cellular process
2113	ETS1	GO:0044767	BP	single-organism developmental process
2113	ETS1	GO:0044849	BP	estrous cycle
2113	ETS1	GO:0045595	BP	regulation of cell differentiation
2113	ETS1	GO:0045597	BP	positive regulation of cell differentiation
2113	ETS1	GO:0045637	BP	regulation of myeloid cell differentiation
2113	ETS1	GO:0045639	BP	positive regulation of myeloid cell differentiation
2113	ETS1	GO:0045646	BP	regulation of erythrocyte differentiation
2113	ETS1	GO:0045648	BP	positive regulation of erythrocyte differentiation
2113	ETS1	GO:0045765	BP	regulation of angiogenesis
2113	ETS1	GO:0045766	BP	positive regulation of angiogenesis
2113	ETS1	GO:0045785	BP	positive regulation of cell adhesion
2113	ETS1	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
2113	ETS1	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
2113	ETS1	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
2113	ETS1	GO:0046483	BP	heterocycle metabolic process
2113	ETS1	GO:0048511	BP	rhythmic process
2113	ETS1	GO:0048513	BP	animal organ development
2113	ETS1	GO:0048514	BP	blood vessel morphogenesis
2113	ETS1	GO:0048518	BP	positive regulation of biological process
2113	ETS1	GO:0048519	BP	negative regulation of biological process
2113	ETS1	GO:0048522	BP	positive regulation of cellular process
2113	ETS1	GO:0048523	BP	negative regulation of cellular process
2113	ETS1	GO:0048534	BP	hematopoietic or lymphoid organ development
2113	ETS1	GO:0048583	BP	regulation of response to stimulus
2113	ETS1	GO:0048584	BP	positive regulation of response to stimulus
2113	ETS1	GO:0048585	BP	negative regulation of response to stimulus
2113	ETS1	GO:0048609	BP	multicellular organismal reproductive process
2113	ETS1	GO:0048646	BP	anatomical structure formation involved in morphogenesis
2113	ETS1	GO:0048731	BP	system development
2113	ETS1	GO:0048732	BP	gland development
2113	ETS1	GO:0048856	BP	anatomical structure development
2113	ETS1	GO:0048869	BP	cellular developmental process
2113	ETS1	GO:0048870	BP	cell motility
2113	ETS1	GO:0048872	BP	homeostasis of number of cells
2113	ETS1	GO:0050727	BP	regulation of inflammatory response
2113	ETS1	GO:0050728	BP	negative regulation of inflammatory response
2113	ETS1	GO:0050729	BP	positive regulation of inflammatory response
2113	ETS1	GO:0050789	BP	regulation of biological process
2113	ETS1	GO:0050793	BP	regulation of developmental process
2113	ETS1	GO:0050794	BP	regulation of cellular process
2113	ETS1	GO:0050896	BP	response to stimulus
2113	ETS1	GO:0051094	BP	positive regulation of developmental process
2113	ETS1	GO:0051128	BP	regulation of cellular component organization
2113	ETS1	GO:0051171	BP	regulation of nitrogen compound metabolic process
2113	ETS1	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
2113	ETS1	GO:0051179	BP	localization
2113	ETS1	GO:0051239	BP	regulation of multicellular organismal process
2113	ETS1	GO:0051240	BP	positive regulation of multicellular organismal process
2113	ETS1	GO:0051252	BP	regulation of RNA metabolic process
2113	ETS1	GO:0051254	BP	positive regulation of RNA metabolic process
2113	ETS1	GO:0051270	BP	regulation of cellular component movement
2113	ETS1	GO:0051272	BP	positive regulation of cellular component movement
2113	ETS1	GO:0051674	BP	localization of cell
2113	ETS1	GO:0051704	BP	multi-organism process
2113	ETS1	GO:0051716	BP	cellular response to stimulus
2113	ETS1	GO:0060055	BP	angiogenesis involved in wound healing
2113	ETS1	GO:0060255	BP	regulation of macromolecule metabolic process
2113	ETS1	GO:0060322	BP	head development
2113	ETS1	GO:0061614	BP	pri-miRNA transcription from RNA polymerase II promoter
2113	ETS1	GO:0061756	BP	leukocyte adhesion to vascular endothelial cell
2113	ETS1	GO:0065007	BP	biological regulation
2113	ETS1	GO:0065008	BP	regulation of biological quality
2113	ETS1	GO:0070301	BP	cellular response to hydrogen peroxide
2113	ETS1	GO:0070482	BP	response to oxygen levels
2113	ETS1	GO:0070555	BP	response to interleukin-1
2113	ETS1	GO:0070887	BP	cellular response to chemical stimulus
2113	ETS1	GO:0071704	BP	organic substance metabolic process
2113	ETS1	GO:0071840	BP	cellular component organization or biogenesis
2113	ETS1	GO:0072358	BP	cardiovascular system development
2113	ETS1	GO:0072359	BP	circulatory system development
2113	ETS1	GO:0080090	BP	regulation of primary metabolic process
2113	ETS1	GO:0080134	BP	regulation of response to stress
2113	ETS1	GO:0090130	BP	tissue migration
2113	ETS1	GO:0090132	BP	epithelium migration
2113	ETS1	GO:0090304	BP	nucleic acid metabolic process
2113	ETS1	GO:0097659	BP	nucleic acid-templated transcription
2113	ETS1	GO:0098602	BP	single organism cell adhesion
2113	ETS1	GO:0098609	BP	cell-cell adhesion
2113	ETS1	GO:1901342	BP	regulation of vasculature development
2113	ETS1	GO:1901360	BP	organic cyclic compound metabolic process
2113	ETS1	GO:1901362	BP	organic cyclic compound biosynthetic process
2113	ETS1	GO:1901576	BP	organic substance biosynthetic process
2113	ETS1	GO:1901700	BP	response to oxygen-containing compound
2113	ETS1	GO:1901701	BP	cellular response to oxygen-containing compound
2113	ETS1	GO:1902680	BP	positive regulation of RNA biosynthetic process
2113	ETS1	GO:1903037	BP	regulation of leukocyte cell-cell adhesion
2113	ETS1	GO:1903039	BP	positive regulation of leukocyte cell-cell adhesion
2113	ETS1	GO:1903053	BP	regulation of extracellular matrix organization
2113	ETS1	GO:1903506	BP	regulation of nucleic acid-templated transcription
2113	ETS1	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
2113	ETS1	GO:1903706	BP	regulation of hemopoiesis
2113	ETS1	GO:1903708	BP	positive regulation of hemopoiesis
2113	ETS1	GO:1904018	BP	positive regulation of vasculature development
2113	ETS1	GO:1904994	BP	regulation of leukocyte adhesion to vascular endothelial cell
2113	ETS1	GO:1904996	BP	positive regulation of leukocyte adhesion to vascular endothelial cell
2113	ETS1	GO:2000026	BP	regulation of multicellular organismal development
2113	ETS1	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
2113	ETS1	GO:2000145	BP	regulation of cell motility
2113	ETS1	GO:2000147	BP	positive regulation of cell motility
2113	ETS1	GO:2001141	BP	regulation of RNA biosynthetic process
2353	FOS	GO:0000003	BP	reproduction
2353	FOS	GO:0000302	BP	response to reactive oxygen species
2353	FOS	GO:0001661	BP	conditioned taste aversion
2353	FOS	GO:0002237	BP	response to molecule of bacterial origin
2353	FOS	GO:0002376	BP	immune system process
2353	FOS	GO:0002520	BP	immune system development
2353	FOS	GO:0002521	BP	leukocyte differentiation
2353	FOS	GO:0002573	BP	myeloid leukocyte differentiation
2353	FOS	GO:0002682	BP	regulation of immune system process
2353	FOS	GO:0002684	BP	positive regulation of immune system process
2353	FOS	GO:0002761	BP	regulation of myeloid leukocyte differentiation
2353	FOS	GO:0002763	BP	positive regulation of myeloid leukocyte differentiation
2353	FOS	GO:0002764	BP	immune response-regulating signaling pathway
2353	FOS	GO:0002768	BP	immune response-regulating cell surface receptor signaling pathway
2353	FOS	GO:0003008	BP	system process
2353	FOS	GO:0006139	BP	nucleobase-containing compound metabolic process
2353	FOS	GO:0006259	BP	DNA metabolic process
2353	FOS	GO:0006304	BP	DNA modification
2353	FOS	GO:0006305	BP	DNA alkylation
2353	FOS	GO:0006306	BP	DNA methylation
2353	FOS	GO:0006351	BP	"transcription, DNA-templated"
2353	FOS	GO:0006355	BP	"regulation of transcription, DNA-templated"
2353	FOS	GO:0006357	BP	regulation of transcription from RNA polymerase II promoter
2353	FOS	GO:0006366	BP	transcription from RNA polymerase II promoter
2353	FOS	GO:0006725	BP	cellular aromatic compound metabolic process
2353	FOS	GO:0006807	BP	nitrogen compound metabolic process
2353	FOS	GO:0006950	BP	response to stress
2353	FOS	GO:0006952	BP	defense response
2353	FOS	GO:0006954	BP	inflammatory response
2353	FOS	GO:0006955	BP	immune response
2353	FOS	GO:0006979	BP	response to oxidative stress
2353	FOS	GO:0007154	BP	cell communication
2353	FOS	GO:0007165	BP	signal transduction
2353	FOS	GO:0007166	BP	cell surface receptor signaling pathway
2353	FOS	GO:0007167	BP	enzyme linked receptor protein signaling pathway
2353	FOS	GO:0007178	BP	transmembrane receptor protein serine/threonine kinase signaling pathway
2353	FOS	GO:0007179	BP	transforming growth factor beta receptor signaling pathway
2353	FOS	GO:0007275	BP	multicellular organism development
2353	FOS	GO:0007399	BP	nervous system development
2353	FOS	GO:0007517	BP	muscle organ development
2353	FOS	GO:0007519	BP	skeletal muscle tissue development
2353	FOS	GO:0007565	BP	female pregnancy
2353	FOS	GO:0007568	BP	aging
2353	FOS	GO:0007610	BP	behavior
2353	FOS	GO:0007611	BP	learning or memory
2353	FOS	GO:0007612	BP	learning
2353	FOS	GO:0007631	BP	feeding behavior
2353	FOS	GO:0008150	BP	biological_process
2353	FOS	GO:0008152	BP	metabolic process
2353	FOS	GO:0008306	BP	associative learning
2353	FOS	GO:0009058	BP	biosynthetic process
2353	FOS	GO:0009059	BP	macromolecule biosynthetic process
2353	FOS	GO:0009266	BP	response to temperature stimulus
2353	FOS	GO:0009314	BP	response to radiation
2353	FOS	GO:0009409	BP	response to cold
2353	FOS	GO:0009416	BP	response to light stimulus
2353	FOS	GO:0009605	BP	response to external stimulus
2353	FOS	GO:0009607	BP	response to biotic stimulus
2353	FOS	GO:0009612	BP	response to mechanical stimulus
2353	FOS	GO:0009617	BP	response to bacterium
2353	FOS	GO:0009628	BP	response to abiotic stimulus
2353	FOS	GO:0009629	BP	response to gravity
2353	FOS	GO:0009636	BP	response to toxic substance
2353	FOS	GO:0009719	BP	response to endogenous stimulus
2353	FOS	GO:0009725	BP	response to hormone
2353	FOS	GO:0009888	BP	tissue development
2353	FOS	GO:0009889	BP	regulation of biosynthetic process
2353	FOS	GO:0009891	BP	positive regulation of biosynthetic process
2353	FOS	GO:0009893	BP	positive regulation of metabolic process
2353	FOS	GO:0009987	BP	cellular process
2353	FOS	GO:0009991	BP	response to extracellular stimulus
2353	FOS	GO:0010033	BP	response to organic substance
2353	FOS	GO:0010035	BP	response to inorganic substance
2353	FOS	GO:0010038	BP	response to metal ion
2353	FOS	GO:0010243	BP	response to organonitrogen compound
2353	FOS	GO:0010467	BP	gene expression
2353	FOS	GO:0010468	BP	regulation of gene expression
2353	FOS	GO:0010556	BP	regulation of macromolecule biosynthetic process
2353	FOS	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
2353	FOS	GO:0010604	BP	positive regulation of macromolecule metabolic process
2353	FOS	GO:0010628	BP	positive regulation of gene expression
2353	FOS	GO:0014070	BP	response to organic cyclic compound
2353	FOS	GO:0014074	BP	response to purine-containing compound
2353	FOS	GO:0014706	BP	striated muscle tissue development
2353	FOS	GO:0016070	BP	RNA metabolic process
2353	FOS	GO:0018130	BP	heterocycle biosynthetic process
2353	FOS	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
2353	FOS	GO:0019222	BP	regulation of metabolic process
